MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
ICICI Pru Equity & Debt Fund(G),Quant Mutual Fund,Quant Absolute Fund(G),Quant Absolute Fund(G),5,24,1.68,4.17,-4.33,2.63,-1.55,11.78,27.54,2000.44,2.05,865
ICICI Pru Equity & Debt Fund(G),Bank of India Mutual Fund,Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),5,9,-7.24,2.3,-3.77,0.0,6.23,15.3,27.05,1067.62,2.09,32972
ICICI Pru Equity & Debt Fund(G),UTI Mutual Fund,UTI Aggressive Hybrid Fund-Reg(G),UTI Aggressive Hybrid Fund-Reg(G),4,5,-0.03,3.08,-0.93,2.58,12.81,16.91,23.44,5910.13,1.88,3437
Nippon India Multi Cap Fund(G),Nippon India Mutual Fund,Nippon India Multi Cap Fund(G),Nippon India Multi Cap Fund(G),3,2,-3.03,3.52,-4.71,3.19,9.67,22.75,32.51,38636.66,1.56,2466
Nippon India Multi Cap Fund(G),Quant Mutual Fund,Quant Active Fund(G),Quant Active Fund(G),5,25,-5.3,2.93,-8.67,-1.99,-7.34,11.48,31.1,9389.39,1.75,871
Nippon India Multi Cap Fund(G),HDFC Mutual Fund,HDFC Focused 30 Fund(G),HDFC Focused 30 Fund(G),2,1,3.42,4.22,2.17,6.62,18.18,23.21,30.84,17226.97,1.68,1129
Nippon India Multi Cap Fund(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Fund-Reg(G),Mahindra Manulife Multi Cap Fund-Reg(G),5,15,-3.81,5.11,-3.8,2.86,8.66,16.63,28.56,4883.18,1.83,36401
Nippon India Multi Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Multicap Fund(G),ICICI Pru Multicap Fund(G),3,6,0.17,3.4,-3.36,2.82,10.23,19.93,27.72,13938.09,1.76,1677
Mirae Asset Large Cap Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Large Cap Fund-Reg(G),Mirae Asset Large Cap Fund-Reg(G),4,28,1.46,3.42,-0.96,4.24,10.62,11.9,20.76,37778.37,1.56,4457
Mirae Asset Large Cap Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,3.13,4.55,-0.94,7.88,16.02,21.63,28.31,10484.45,1.75,7747
Mirae Asset Large Cap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,0.23,3.25,-1.68,3.8,8.43,19.75,27.11,37546.38,1.56,2455
Mirae Asset Large Cap Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,2.5,3.32,-1.59,4.65,10.08,17.55,25.3,64962.52,1.41,4980
Mirae Asset Large Cap Fund-Reg(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,23,-2.36,3.62,-7.63,-0.6,-4.66,13.22,25.02,1013.18,2.21,5742
CPSE ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
CPSE ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
CPSE ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
CPSE ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
CPSE ETF,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,9,-3.7,4.87,-3.02,2.5,11.33,22.1,33.97,542.67,0.22,13595
Nippon India Large Cap Fund(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,0.23,3.25,-1.68,3.8,8.43,19.75,27.11,37546.38,1.56,2455
Nippon India Large Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,3.13,4.55,-0.94,7.88,16.02,21.63,28.31,10484.45,1.75,7747
Nippon India Large Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,2.5,3.32,-1.59,4.65,10.08,17.55,25.3,64962.52,1.41,4980
Nippon India Large Cap Fund(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,23,-2.36,3.62,-7.63,-0.6,-4.66,13.22,25.02,1013.18,2.21,5742
Nippon India Large Cap Fund(G),HDFC Mutual Fund,HDFC Large Cap Fund(G),HDFC Large Cap Fund(G),1,6,1.8,3.0,-2.64,4.04,7.59,16.54,24.56,36108.73,1.62,1331
Mirae Asset Large & Midcap Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Large & Midcap Fund-Reg(G),Mirae Asset Large & Midcap Fund-Reg(G),5,24,-2.46,3.07,-4.42,2.27,6.62,13.72,24.91,36506.79,1.55,9767
Mirae Asset Large & Midcap Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Large & Mid Cap Fund(G),ICICI Pru Large & Mid Cap Fund(G),3,5,4.98,3.65,-0.04,4.44,13.35,21.08,30.54,19352.94,1.69,1608
Mirae Asset Large & Midcap Fund-Reg(G),UTI Mutual Fund,UTI Large & Mid Cap Fund-Reg(G),UTI Large & Mid Cap Fund-Reg(G),4,4,-1.99,3.76,-3.44,2.44,14.21,21.11,29.73,4100.83,1.89,16672
Mirae Asset Large & Midcap Fund-Reg(G),Bandhan Mutual Fund,Bandhan Core Equity Fund-Reg(G),Bandhan Core Equity Fund-Reg(G),3,2,-1.97,4.06,-2.32,3.62,12.66,23.06,29.66,7966.79,1.77,2858
Mirae Asset Large & Midcap Fund-Reg(G),HDFC Mutual Fund,HDFC Large and Mid Cap Fund-Reg(G),HDFC Large and Mid Cap Fund-Reg(G),4,8,-1.67,3.79,-3.24,2.97,9.18,19.5,29.65,23379.95,1.66,2271
HDFC Large Cap Fund(G),HDFC Mutual Fund,HDFC Large Cap Fund(G),HDFC Large Cap Fund(G),1,6,1.8,3.0,-2.64,4.04,7.59,16.54,24.56,36108.73,1.62,1331
HDFC Large Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,3.13,4.55,-0.94,7.88,16.02,21.63,28.31,10484.45,1.75,7747
HDFC Large Cap Fund(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,0.23,3.25,-1.68,3.8,8.43,19.75,27.11,37546.38,1.56,2455
HDFC Large Cap Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,2.5,3.32,-1.59,4.65,10.08,17.55,25.3,64962.52,1.41,4980
HDFC Large Cap Fund(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,23,-2.36,3.62,-7.63,-0.6,-4.66,13.22,25.02,1013.18,2.21,5742
SBI Focused Equity Fund-Reg(G),SBI Mutual Fund,SBI Focused Equity Fund-Reg(G),SBI Focused Equity Fund-Reg(G),3,22,1.44,3.97,1.23,4.07,13.56,13.57,21.58,35253.14,1.57,2817
SBI Focused Equity Fund-Reg(G),Nippon India Mutual Fund,Nippon India Multi Cap Fund(G),Nippon India Multi Cap Fund(G),3,2,-3.03,3.52,-4.71,3.19,9.67,22.75,32.51,38636.66,1.56,2466
SBI Focused Equity Fund-Reg(G),Quant Mutual Fund,Quant Active Fund(G),Quant Active Fund(G),5,25,-5.3,2.93,-8.67,-1.99,-7.34,11.48,31.1,9389.39,1.75,871
SBI Focused Equity Fund-Reg(G),HDFC Mutual Fund,HDFC Focused 30 Fund(G),HDFC Focused 30 Fund(G),2,1,3.42,4.22,2.17,6.62,18.18,23.21,30.84,17226.97,1.68,1129
SBI Focused Equity Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Multi Cap Fund-Reg(G),Mahindra Manulife Multi Cap Fund-Reg(G),5,15,-3.81,5.11,-3.8,2.86,8.66,16.63,28.56,4883.18,1.83,36401
Axis ELSS Tax Saver Fund-Reg(G),Axis Mutual Fund,Axis ELSS Tax Saver Fund-Reg(G),Axis ELSS Tax Saver Fund-Reg(G),3,54,0.76,3.47,-1.5,5.46,9.29,11.06,18.29,34176.5,1.53,8408
Axis ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,19,-7.99,5.53,-9.07,-2.62,2.07,16.79,35.83,32.63,1.42,37867
Axis ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Tax Adv Fund-Sr III-Reg(G),Sundaram LT Tax Adv Fund-Sr III-Reg(G),Unrated,15,-6.76,5.39,-8.44,-2.05,2.37,17.71,35.02,30.07,1.41,38374
Axis ELSS Tax Saver Fund-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,39,-1.5,3.85,-10.25,1.17,-6.46,13.86,34.77,10404.84,1.67,889
Axis ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,25,-7.76,5.31,-8.96,-2.35,3.45,16.04,34.74,27.2,1.41,36903
SBI Balanced Advantage Fund-Reg(G),SBI Mutual Fund,SBI Balanced Advantage Fund-Reg(G),SBI Balanced Advantage Fund-Reg(G),Unrated,4,2.46,2.19,1.13,3.02,8.16,13.15,,34015.41,1.57,32097
SBI Balanced Advantage Fund-Reg(G),HDFC Mutual Fund,HDFC Balanced Advantage Fund(G),HDFC Balanced Advantage Fund(G),4,1,1.01,2.82,-0.02,3.0,9.58,19.37,25.8,94824.34,1.37,1273
SBI Balanced Advantage Fund-Reg(G),Baroda BNP Paribas Mutual Fund,Baroda BNP Paribas Balanced Advantage Fund-Reg(G),Baroda BNP Paribas Balanced Advantage Fund-Reg(G),5,3,-0.7,2.77,0.01,2.78,8.58,13.2,17.56,4073.23,1.89,38263
SBI Balanced Advantage Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Balanced Advantage Fund(G),ICICI Pru Balanced Advantage Fund(G),3,5,3.63,3.11,1.74,4.2,10.48,12.7,17.16,60591.13,1.46,1470
SBI Balanced Advantage Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Balanced Advantage Fund(G),Aditya Birla SL Balanced Advantage Fund(G),4,7,3.58,3.29,1.62,4.11,11.83,12.52,16.25,7321.44,1.81,1713
Nippon India Growth Fund(G),Nippon India Mutual Fund,Nippon India Growth Fund(G),Nippon India Growth Fund(G),4,3,-4.58,4.67,-4.52,2.41,15.07,23.68,33.74,33174.74,1.58,2573
Nippon India Growth Fund(G),Motilal Oswal Mutual Fund,Motilal Oswal Midcap Fund-Reg(G),Motilal Oswal Midcap Fund-Reg(G),2,1,-16.01,1.33,-9.9,-2.49,15.16,26.35,36.58,26028.34,1.57,22533
Nippon India Growth Fund(G),Quant Mutual Fund,Quant Mid Cap Fund(G),Quant Mid Cap Fund(G),5,13,-3.31,3.51,-7.51,-0.64,-3.26,18.33,34.24,8355.95,1.77,887
Nippon India Growth Fund(G),Edelweiss Mutual Fund,Edelweiss Mid Cap Fund-Reg(G),Edelweiss Mid Cap Fund-Reg(G),4,4,-6.58,4.11,-3.87,1.39,18.93,23.04,33.7,8633.85,1.7,3790
Nippon India Growth Fund(G),HDFC Mutual Fund,HDFC Mid-Cap Opportunities Fund(G),HDFC Mid-Cap Opportunities Fund(G),3,2,-5.89,2.49,-3.45,0.18,11.59,24.2,33.45,72610.08,1.42,1305
Axis Liquid Fund-Reg(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,2.33,0.74,3.67,1.88,7.32,6.84,5.46,32608.9,0.17,8029
Axis Liquid Fund-Reg(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,31,2.21,0.66,3.53,1.77,7.04,6.51,5.57,1536.26,0.54,883
Axis Liquid Fund-Reg(G),Bank of India Mutual Fund,Bank of India Liquid Fund-Reg(G),Bank of India Liquid Fund-Reg(G),2,1,2.31,0.73,3.66,1.87,7.36,6.87,5.46,1523.92,0.13,5836
Axis Liquid Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,4,2.27,0.7,3.61,1.83,7.28,6.82,5.46,1025.78,0.26,35846
Axis Liquid Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Liquid Fund(G),Aditya Birla SL Liquid Fund(G),3,6,2.31,0.74,3.64,1.87,7.3,6.81,5.45,41051.49,0.34,293
HDFC Corp Bond Fund(G),HDFC Mutual Fund,HDFC Corp Bond Fund(G),HDFC Corp Bond Fund(G),4,4,3.82,2.04,4.99,3.27,9.94,7.5,6.96,32526.64,0.59,8241
HDFC Corp Bond Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corp Bond Fund(G),Aditya Birla SL Corp Bond Fund(G),5,3,3.85,1.99,5.18,3.34,10.16,7.62,7.22,24570.26,0.51,453
HDFC Corp Bond Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Corp Bond Fund(G),ICICI Pru Corp Bond Fund(G),3,1,3.55,1.75,4.91,3.1,9.34,7.7,7.08,29929.41,0.58,7925
HDFC Corp Bond Fund(G),Nippon India Mutual Fund,Nippon India Corp Bond Fund(G),Nippon India Corp Bond Fund(G),2,2,3.99,2.13,5.21,3.47,10.14,7.64,7.02,6738.28,0.74,2646
HDFC Corp Bond Fund(G),Axis Mutual Fund,Axis Corp Bond Fund-Reg(G),Axis Corp Bond Fund-Reg(G),4,6,3.93,2.1,5.25,3.43,9.88,7.24,6.87,6202.78,0.91,36744
Axis Bluechip Fund-Reg(G),Axis Mutual Fund,Axis Bluechip Fund-Reg(G),Axis Bluechip Fund-Reg(G),3,33,1.66,3.28,-0.27,5.33,7.67,10.68,16.95,32349.42,1.58,8250
Axis Bluechip Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,3.13,4.55,-0.94,7.88,16.02,21.63,28.31,10484.45,1.75,7747
Axis Bluechip Fund-Reg(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,0.23,3.25,-1.68,3.8,8.43,19.75,27.11,37546.38,1.56,2455
Axis Bluechip Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,2.5,3.32,-1.59,4.65,10.08,17.55,25.3,64962.52,1.41,4980
Axis Bluechip Fund-Reg(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,23,-2.36,3.62,-7.63,-0.6,-4.66,13.22,25.02,1013.18,2.21,5742
Kotak Liquid Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Liquid Fund-Reg(G),Kotak Liquid Fund-Reg(G),4,22,2.3,0.74,3.61,1.86,7.25,6.74,5.38,31250.86,0.31,2060
Kotak Liquid Fund-Reg(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,31,2.21,0.66,3.53,1.77,7.04,6.51,5.57,1536.26,0.54,883
Kotak Liquid Fund-Reg(G),Bank of India Mutual Fund,Bank of India Liquid Fund-Reg(G),Bank of India Liquid Fund-Reg(G),2,1,2.31,0.73,3.66,1.87,7.36,6.87,5.46,1523.92,0.13,5836
Kotak Liquid Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,4,2.27,0.7,3.61,1.83,7.28,6.82,5.46,1025.78,0.26,35846
Kotak Liquid Fund-Reg(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,2.33,0.74,3.67,1.88,7.32,6.84,5.46,32608.9,0.17,8029
SBI Small Cap Fund-Reg(G),SBI Mutual Fund,SBI Small Cap Fund-Reg(G),SBI Small Cap Fund-Reg(G),2,16,-7.44,4.14,-8.56,0.04,4.81,15.86,29.8,30828.79,1.58,7885
SBI Small Cap Fund-Reg(G),Quant Mutual Fund,Quant Small Cap Fund(G),Quant Small Cap Fund(G),5,7,-7.61,3.19,-8.96,-2.31,-2.74,19.83,48.15,24892.62,1.64,876
SBI Small Cap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Small Cap Fund(G),Nippon India Small Cap Fund(G),4,4,-9.3,4.12,-8.99,-2.02,6.19,21.57,39.24,55490.73,1.44,12758
SBI Small Cap Fund-Reg(G),Bandhan Mutual Fund,Bandhan Small Cap Fund-Reg(G),Bandhan Small Cap Fund-Reg(G),Unrated,1,-8.27,3.62,-6.33,-0.86,17.63,25.85,36.28,9516.16,1.72,42342
SBI Small Cap Fund-Reg(G),HSBC Mutual Fund,HSBC Small Cap Fund-Reg(G),HSBC Small Cap Fund-Reg(G),3,11,-14.27,3.01,-11.71,-4.5,3.9,18.22,35.72,14493.32,1.7,22139
SBI Arbitrage Opportunities Fund-Reg(G),SBI Mutual Fund,SBI Arbitrage Opportunities Fund-Reg(G),SBI Arbitrage Opportunities Fund-Reg(G),1,3,2.3,0.8,3.6,1.88,7.25,6.84,5.49,30592.08,0.9,2709
SBI Arbitrage Opportunities Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Equity Arbitrage Fund(G),Kotak Equity Arbitrage Fund(G),4,2,2.35,0.83,3.68,1.92,7.43,6.92,5.7,60373.17,1.05,1979
SBI Arbitrage Opportunities Fund-Reg(G),Invesco Mutual Fund,Invesco India Arbitrage Fund(G),Invesco India Arbitrage Fund(G),3,1,2.29,0.79,3.57,1.86,7.33,6.93,5.65,19675.15,1.06,2167
SBI Arbitrage Opportunities Fund-Reg(G),UTI Mutual Fund,UTI Arbitrage Fund-Reg(G),UTI Arbitrage Fund-Reg(G),4,6,2.38,0.87,3.72,1.95,7.44,6.71,5.54,6614.1,0.75,3660
SBI Arbitrage Opportunities Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Arbitrage Fund-Reg(G),Edelweiss Arbitrage Fund-Reg(G),4,4,2.3,0.81,3.63,1.88,7.29,6.73,5.52,14003.17,1.04,27622
HDFC Small Cap Fund-Reg(G),HDFC Mutual Fund,HDFC Small Cap Fund-Reg(G),HDFC Small Cap Fund-Reg(G),2,8,-9.29,4.09,-7.04,-3.0,1.79,19.28,34.67,30223.46,1.61,4455
HDFC Small Cap Fund-Reg(G),Quant Mutual Fund,Quant Small Cap Fund(G),Quant Small Cap Fund(G),5,7,-7.61,3.19,-8.96,-2.31,-2.74,19.83,48.15,24892.62,1.64,876
HDFC Small Cap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Small Cap Fund(G),Nippon India Small Cap Fund(G),4,4,-9.3,4.12,-8.99,-2.02,6.19,21.57,39.24,55490.73,1.44,12758
HDFC Small Cap Fund-Reg(G),Bandhan Mutual Fund,Bandhan Small Cap Fund-Reg(G),Bandhan Small Cap Fund-Reg(G),Unrated,1,-8.27,3.62,-6.33,-0.86,17.63,25.85,36.28,9516.16,1.72,42342
HDFC Small Cap Fund-Reg(G),HSBC Mutual Fund,HSBC Small Cap Fund-Reg(G),HSBC Small Cap Fund-Reg(G),3,11,-14.27,3.01,-11.71,-4.5,3.9,18.22,35.72,14493.32,1.7,22139
ICICI Pru Corp Bond Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Corp Bond Fund(G),ICICI Pru Corp Bond Fund(G),3,1,3.55,1.75,4.91,3.1,9.34,7.7,7.08,29929.41,0.58,7925
ICICI Pru Corp Bond Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corp Bond Fund(G),Aditya Birla SL Corp Bond Fund(G),5,3,3.85,1.99,5.18,3.34,10.16,7.62,7.22,24570.26,0.51,453
ICICI Pru Corp Bond Fund(G),Nippon India Mutual Fund,Nippon India Corp Bond Fund(G),Nippon India Corp Bond Fund(G),2,2,3.99,2.13,5.21,3.47,10.14,7.64,7.02,6738.28,0.74,2646
ICICI Pru Corp Bond Fund(G),HDFC Mutual Fund,HDFC Corp Bond Fund(G),HDFC Corp Bond Fund(G),4,4,3.82,2.04,4.99,3.27,9.94,7.5,6.96,32526.64,0.59,8241
ICICI Pru Corp Bond Fund(G),Axis Mutual Fund,Axis Corp Bond Fund-Reg(G),Axis Corp Bond Fund-Reg(G),4,6,3.93,2.1,5.25,3.43,9.88,7.24,6.87,6202.78,0.91,36744
SBI Large & Midcap Fund-Reg(G),SBI Mutual Fund,SBI Large & Midcap Fund-Reg(G),SBI Large & Midcap Fund-Reg(G),4,15,-1.17,3.31,-2.01,3.35,11.88,16.48,27.15,29416.39,1.6,2801
SBI Large & Midcap Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Large & Mid Cap Fund(G),ICICI Pru Large & Mid Cap Fund(G),3,5,4.98,3.65,-0.04,4.44,13.35,21.08,30.54,19352.94,1.69,1608
SBI Large & Midcap Fund-Reg(G),UTI Mutual Fund,UTI Large & Mid Cap Fund-Reg(G),UTI Large & Mid Cap Fund-Reg(G),4,4,-1.99,3.76,-3.44,2.44,14.21,21.11,29.73,4100.83,1.89,16672
SBI Large & Midcap Fund-Reg(G),Bandhan Mutual Fund,Bandhan Core Equity Fund-Reg(G),Bandhan Core Equity Fund-Reg(G),3,2,-1.97,4.06,-2.32,3.62,12.66,23.06,29.66,7966.79,1.77,2858
SBI Large & Midcap Fund-Reg(G),HDFC Mutual Fund,HDFC Large and Mid Cap Fund-Reg(G),HDFC Large and Mid Cap Fund-Reg(G),4,8,-1.67,3.79,-3.24,2.97,9.18,19.5,29.65,23379.95,1.66,2271
Nippon India Liquid Fund(G),Nippon India Mutual Fund,Nippon India Liquid Fund(G),Nippon India Liquid Fund(G),4,18,2.29,0.74,3.62,1.86,7.25,6.75,5.4,28240.76,0.33,2637
Nippon India Liquid Fund(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,31,2.21,0.66,3.53,1.77,7.04,6.51,5.57,1536.26,0.54,883
Nippon India Liquid Fund(G),Bank of India Mutual Fund,Bank of India Liquid Fund-Reg(G),Bank of India Liquid Fund-Reg(G),2,1,2.31,0.73,3.66,1.87,7.36,6.87,5.46,1523.92,0.13,5836
Nippon India Liquid Fund(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,4,2.27,0.7,3.61,1.83,7.28,6.82,5.46,1025.78,0.26,35846
Nippon India Liquid Fund(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,2.33,0.74,3.67,1.88,7.32,6.84,5.46,32608.9,0.17,8029
Aditya Birla SL Frontline Equity Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Frontline Equity Fund(G),Aditya Birla SL Frontline Equity Fund(G),4,13,1.52,3.67,-2.09,4.41,11.08,14.9,23.17,28105.7,1.66,447
Aditya Birla SL Frontline Equity Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund(G),ICICI Pru Focused Equity Fund(G),5,1,3.13,4.55,-0.94,7.88,16.02,21.63,28.31,10484.45,1.75,7747
Aditya Birla SL Frontline Equity Fund(G),Nippon India Mutual Fund,Nippon India Large Cap Fund(G),Nippon India Large Cap Fund(G),2,2,0.23,3.25,-1.68,3.8,8.43,19.75,27.11,37546.38,1.56,2455
Aditya Birla SL Frontline Equity Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund(G),ICICI Pru Bluechip Fund(G),4,5,2.5,3.32,-1.59,4.65,10.08,17.55,25.3,64962.52,1.41,4980
Aditya Birla SL Frontline Equity Fund(G),Quant Mutual Fund,Quant Focused Fund(G),Quant Focused Fund(G),Unrated,23,-2.36,3.62,-7.63,-0.6,-4.66,13.22,25.02,1013.18,2.21,5742
Axis Midcap Fund-Reg(G),Axis Mutual Fund,Axis Midcap Fund-Reg(G),Axis Midcap Fund-Reg(G),3,20,-6.24,3.1,-5.35,2.02,12.88,16.15,24.82,28063.01,1.58,13049
Axis Midcap Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Midcap Fund-Reg(G),Motilal Oswal Midcap Fund-Reg(G),2,1,-16.01,1.33,-9.9,-2.49,15.16,26.35,36.58,26028.34,1.57,22533
Axis Midcap Fund-Reg(G),Quant Mutual Fund,Quant Mid Cap Fund(G),Quant Mid Cap Fund(G),5,13,-3.31,3.51,-7.51,-0.64,-3.26,18.33,34.24,8355.95,1.77,887
Axis Midcap Fund-Reg(G),Nippon India Mutual Fund,Nippon India Growth Fund(G),Nippon India Growth Fund(G),4,3,-4.58,4.67,-4.52,2.41,15.07,23.68,33.74,33174.74,1.58,2573
Axis Midcap Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Mid Cap Fund-Reg(G),Edelweiss Mid Cap Fund-Reg(G),4,4,-6.58,4.11,-3.87,1.39,18.93,23.04,33.7,8633.85,1.7,3790
SBI Long Term Equity Fund-Reg(G),SBI Mutual Fund,SBI Long Term Equity Fund-Reg(G),SBI Long Term Equity Fund-Reg(G),3,1,-1.5,2.08,-4.16,1.81,9.62,23.77,29.55,27730.33,1.6,2815
SBI Long Term Equity Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),Unrated,19,-7.99,5.53,-9.07,-2.62,2.07,16.79,35.83,32.63,1.42,37867
SBI Long Term Equity Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Tax Adv Fund-Sr III-Reg(G),Sundaram LT Tax Adv Fund-Sr III-Reg(G),Unrated,15,-6.76,5.39,-8.44,-2.05,2.37,17.71,35.02,30.07,1.41,38374
SBI Long Term Equity Fund-Reg(G),Quant Mutual Fund,Quant ELSS Tax Saver Fund(G),Quant ELSS Tax Saver Fund(G),5,39,-1.5,3.85,-10.25,1.17,-6.46,13.86,34.77,10404.84,1.67,889
SBI Long Term Equity Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,25,-7.76,5.31,-8.96,-2.35,3.45,16.04,34.74,27.2,1.41,36903
Tata Money Market Fund-Reg(G),Tata Mutual Fund,Tata Money Market Fund-Reg(G),Tata Money Market Fund-Reg(G),4,6,2.82,1.13,4.16,2.37,7.97,7.14,6.14,26844.13,0.42,3267
Tata Money Market Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Money Manager Fund(G),Aditya Birla SL Money Manager Fund(G),5,3,2.76,1.1,4.13,2.33,7.98,7.17,6.18,25580.95,0.35,394
